,open,high,low,close,volume
2021-04-26 14:21:00,62788000.0,62800000.0,62734000.0,62800000.0,7.71917561
2021-04-26 14:22:00,62774000.0,62900000.0,62739000.0,62895000.0,9.07897069
2021-04-26 14:23:00,62820000.0,62900000.0,62820000.0,62900000.0,8.8708288
2021-04-26 14:24:00,62893000.0,62903000.0,62881000.0,62900000.0,9.71922301
2021-04-26 14:25:00,62895000.0,62930000.0,62894000.0,62896000.0,12.25363409
2021-04-26 14:26:00,62894000.0,62930000.0,62894000.0,62929000.0,7.13020982
2021-04-26 14:27:00,62930000.0,62950000.0,62894000.0,62900000.0,13.10894038
2021-04-26 14:28:00,62894000.0,62949000.0,62884000.0,62895000.0,6.36717843
2021-04-26 14:29:00,62900000.0,62940000.0,62885000.0,62885000.0,11.79964215
2021-04-26 14:30:00,62885000.0,62894000.0,62740000.0,62749000.0,9.58147635
2021-04-26 14:31:00,62749000.0,62784000.0,62662000.0,62686000.0,14.28137909
2021-04-26 14:32:00,62698000.0,62784000.0,62677000.0,62784000.0,7.24467945
2021-04-26 14:33:00,62720000.0,62845000.0,62707000.0,62722000.0,7.54227066
2021-04-26 14:34:00,62722000.0,62797000.0,62721000.0,62762000.0,3.57319177
2021-04-26 14:35:00,62762000.0,62797000.0,62722000.0,62762000.0,3.56633003
2021-04-26 14:36:00,62762000.0,62800000.0,62726000.0,62787000.0,4.62414445
2021-04-26 14:37:00,62779000.0,62800000.0,62778000.0,62800000.0,7.44852043
2021-04-26 14:38:00,62800000.0,62855000.0,62800000.0,62850000.0,8.57228525
2021-04-26 14:39:00,62850000.0,62889000.0,62802000.0,62803000.0,7.01661491
2021-04-26 14:40:00,62802000.0,62846000.0,62725000.0,62725000.0,6.35787298
2021-04-26 14:41:00,62756000.0,62756000.0,62720000.0,62725000.0,2.88141126
2021-04-26 14:42:00,62724000.0,62725000.0,62666000.0,62685000.0,8.76004328
2021-04-26 14:43:00,62685000.0,62685000.0,62600000.0,62659000.0,5.91834587
2021-04-26 14:44:00,62602000.0,62659000.0,62579000.0,62590000.0,4.80193928
2021-04-26 14:45:00,62590000.0,62650000.0,62555000.0,62596000.0,8.43585364
2021-04-26 14:46:00,62594000.0,62660000.0,62594000.0,62602000.0,7.34873544
2021-04-26 14:47:00,62602000.0,62645000.0,62599000.0,62599000.0,3.80685573
2021-04-26 14:48:00,62602000.0,62602000.0,62587000.0,62590000.0,3.35464787
2021-04-26 14:49:00,62590000.0,62624000.0,62580000.0,62621000.0,6.84529221
2021-04-26 14:50:00,62620000.0,62629000.0,62620000.0,62625000.0,5.78826105
2021-04-26 14:51:00,62625000.0,62653000.0,62622000.0,62652000.0,5.56215486
2021-04-26 14:52:00,62652000.0,62656000.0,62637000.0,62651000.0,6.38353642
2021-04-26 14:53:00,62652000.0,62652000.0,62624000.0,62625000.0,9.79612137
2021-04-26 14:54:00,62625000.0,62653000.0,62622000.0,62633000.0,15.5637067
2021-04-26 14:55:00,62633000.0,62653000.0,62622000.0,62625000.0,9.04328454
2021-04-26 14:56:00,62624000.0,62661000.0,62624000.0,62659000.0,9.03696644
2021-04-26 14:57:00,62661000.0,62661000.0,62624000.0,62624000.0,7.89327825
2021-04-26 14:58:00,62624000.0,62700000.0,62623000.0,62676000.0,13.05169496
2021-04-26 14:59:00,62625000.0,62707000.0,62620000.0,62621000.0,20.08769612
2021-04-26 15:00:00,62621000.0,62800000.0,62620000.0,62667000.0,10.7135415
2021-04-26 15:01:00,62674000.0,62750000.0,62623000.0,62699000.0,6.41288775
2021-04-26 15:02:00,62699000.0,62720000.0,62620000.0,62654000.0,9.47553594
2021-04-26 15:03:00,62625000.0,62699000.0,62620000.0,62621000.0,4.44823147
2021-04-26 15:04:00,62621000.0,62666000.0,62593000.0,62595000.0,6.3378192
2021-04-26 15:05:00,62593000.0,62611000.0,62554000.0,62554000.0,4.87974451
2021-04-26 15:06:00,62554000.0,62555000.0,62550000.0,62554000.0,3.33653174
2021-04-26 15:07:00,62551000.0,62554000.0,62500000.0,62501000.0,8.10076819
2021-04-26 15:08:00,62519000.0,62529000.0,62501000.0,62519000.0,6.26784831
2021-04-26 15:09:00,62510000.0,62565000.0,62507000.0,62560000.0,11.62120151
2021-04-26 15:10:00,62565000.0,62570000.0,62516000.0,62529000.0,8.70394781
2021-04-26 15:11:00,62553000.0,62669000.0,62529000.0,62572000.0,12.22402906
2021-04-26 15:12:00,62571000.0,62800000.0,62571000.0,62699000.0,11.63676859
2021-04-26 15:13:00,62700000.0,62780000.0,62667000.0,62683000.0,9.52388886
2021-04-26 15:14:00,62683000.0,62800000.0,62683000.0,62743000.0,13.01140691
2021-04-26 15:15:00,62743000.0,62779000.0,62676000.0,62713000.0,12.70997959
2021-04-26 15:16:00,62713000.0,62713000.0,62573000.0,62580000.0,5.2257116
2021-04-26 15:17:00,62576000.0,62704000.0,62576000.0,62613000.0,6.79512812
2021-04-26 15:18:00,62613000.0,62689000.0,62576000.0,62634000.0,3.59096302
2021-04-26 15:19:00,62634000.0,62695000.0,62575000.0,62603000.0,6.21847928
2021-04-26 15:20:00,62618000.0,62629000.0,62570000.0,62600000.0,9.05428716
2021-04-26 15:21:00,62600000.0,62600000.0,62550000.0,62551000.0,6.24295552
2021-04-26 15:22:00,62550000.0,62599000.0,62549000.0,62568000.0,6.18896554
2021-04-26 15:23:00,62570000.0,62599000.0,62553000.0,62570000.0,6.72617092
2021-04-26 15:24:00,62570000.0,62600000.0,62557000.0,62580000.0,4.46838483
2021-04-26 15:25:00,62599000.0,62600000.0,62570000.0,62580000.0,3.15882552
2021-04-26 15:26:00,62580000.0,62599000.0,62542000.0,62545000.0,5.40045521
2021-04-26 15:27:00,62545000.0,62545000.0,62500000.0,62507000.0,6.09225789
2021-04-26 15:28:00,62500000.0,62508000.0,62500000.0,62500000.0,5.13441319
2021-04-26 15:29:00,62500000.0,62509000.0,62499000.0,62500000.0,3.58689499
2021-04-26 15:30:00,62499000.0,62550000.0,62490000.0,62542000.0,7.61060842
2021-04-26 15:31:00,62538000.0,62598000.0,62490000.0,62556000.0,2.93708401
2021-04-26 15:32:00,62556000.0,62596000.0,62555000.0,62593000.0,2.38816114
2021-04-26 15:33:00,62580000.0,62597000.0,62580000.0,62595000.0,3.28292347
2021-04-26 15:34:00,62595000.0,62629000.0,62595000.0,62629000.0,4.15361191
2021-04-26 15:35:00,62626000.0,62689000.0,62625000.0,62635000.0,3.62638507
2021-04-26 15:36:00,62630000.0,62688000.0,62630000.0,62676000.0,4.90427507
2021-04-26 15:37:00,62684000.0,62684000.0,62600000.0,62601000.0,5.35708491
2021-04-26 15:38:00,62601000.0,62667000.0,62600000.0,62634000.0,3.14492251
2021-04-26 15:39:00,62660000.0,62669000.0,62634000.0,62667000.0,8.16997492
2021-04-26 15:40:00,62667000.0,62708000.0,62634000.0,62702000.0,8.67690883
2021-04-26 15:41:00,62705000.0,62750000.0,62701000.0,62724000.0,7.31468886
2021-04-26 15:42:00,62749000.0,62770000.0,62702000.0,62741000.0,7.75878583
2021-04-26 15:43:00,62726000.0,62742000.0,62702000.0,62730000.0,2.75510478
2021-04-26 15:44:00,62730000.0,62777000.0,62726000.0,62777000.0,4.33190562
2021-04-26 15:45:00,62778000.0,62778000.0,62739000.0,62770000.0,6.58089304
2021-04-26 15:46:00,62751000.0,62779000.0,62751000.0,62768000.0,3.41563142
2021-04-26 15:47:00,62770000.0,62820000.0,62769000.0,62808000.0,7.43422715
2021-04-26 15:48:00,62808000.0,62820000.0,62802000.0,62811000.0,3.49206436
2021-04-26 15:49:00,62811000.0,62820000.0,62800000.0,62818000.0,5.74274655
2021-04-26 15:50:00,62812000.0,62820000.0,62769000.0,62770000.0,7.09705576
2021-04-26 15:51:00,62799000.0,62800000.0,62770000.0,62783000.0,3.57113709
2021-04-26 15:52:00,62784000.0,62799000.0,62784000.0,62794000.0,4.18018966
2021-04-26 15:53:00,62794000.0,62799000.0,62784000.0,62794000.0,7.61199575
2021-04-26 15:54:00,62796000.0,62840000.0,62796000.0,62831000.0,9.61012654
2021-04-26 15:55:00,62831000.0,62934000.0,62831000.0,62930000.0,9.40617928
2021-04-26 15:56:00,62934000.0,62970000.0,62930000.0,62955000.0,18.78241128
2021-04-26 15:57:00,62965000.0,62978000.0,62955000.0,62955000.0,10.50704385
2021-04-26 15:58:00,62955000.0,62963000.0,62813000.0,62831000.0,22.7048374
2021-04-26 15:59:00,62833000.0,62890000.0,62820000.0,62832000.0,8.79576593
2021-04-26 16:00:00,62844000.0,62900000.0,62832000.0,62888000.0,6.10190913
2021-04-26 16:01:00,62888000.0,62889000.0,62784000.0,62790000.0,11.38273237
2021-04-26 16:02:00,62785000.0,62790000.0,62710000.0,62718000.0,4.83741762
2021-04-26 16:03:00,62726000.0,62726000.0,62625000.0,62626000.0,4.501643
2021-04-26 16:04:00,62632000.0,62690000.0,62601000.0,62643000.0,6.45818047
2021-04-26 16:05:00,62643000.0,62643000.0,62617000.0,62621000.0,4.282209
2021-04-26 16:06:00,62623000.0,62642000.0,62619000.0,62641000.0,3.17897546
2021-04-26 16:07:00,62626000.0,62690000.0,62624000.0,62690000.0,6.88036072
2021-04-26 16:08:00,62690000.0,62878000.0,62676000.0,62841000.0,5.5439889
2021-04-26 16:09:00,62852000.0,62854000.0,62704000.0,62785000.0,5.99591322
2021-04-26 16:10:00,62785000.0,62804000.0,62780000.0,62799000.0,3.23932856
2021-04-26 16:11:00,62787000.0,62825000.0,62785000.0,62803000.0,6.13848409
2021-04-26 16:12:00,62803000.0,62850000.0,62770000.0,62823000.0,5.38312534
2021-04-26 16:13:00,62822000.0,62900000.0,62803000.0,62893000.0,6.4600339
2021-04-26 16:14:00,62900000.0,62900000.0,62803000.0,62860000.0,7.59955145
2021-04-26 16:15:00,62860000.0,62860000.0,62785000.0,62796000.0,8.68049294
2021-04-26 16:16:00,62790000.0,62796000.0,62699000.0,62700000.0,11.68735846
2021-04-26 16:17:00,62700000.0,62796000.0,62699000.0,62786000.0,7.42873765
2021-04-26 16:18:00,62785000.0,62799000.0,62751000.0,62753000.0,10.07608491
2021-04-26 16:19:00,62777000.0,62795000.0,62752000.0,62783000.0,3.95226336
2021-04-26 16:20:00,62770000.0,62783000.0,62754000.0,62757000.0,4.9421463
2021-04-26 16:21:00,62754000.0,62800000.0,62754000.0,62760000.0,7.20405512
2021-04-26 16:22:00,62780000.0,62802000.0,62752000.0,62752000.0,14.41899916
2021-04-26 16:23:00,62752000.0,62778000.0,62700000.0,62775000.0,10.55053078
2021-04-26 16:24:00,62707000.0,62802000.0,62705000.0,62708000.0,7.86856697
2021-04-26 16:25:00,62777000.0,62779000.0,62708000.0,62722000.0,5.57986485
2021-04-26 16:26:00,62777000.0,62777000.0,62722000.0,62723000.0,2.4570239
2021-04-26 16:27:00,62723000.0,62800000.0,62722000.0,62765000.0,3.25872342
2021-04-26 16:28:00,62765000.0,62800000.0,62725000.0,62793000.0,3.02756048
2021-04-26 16:29:00,62793000.0,62803000.0,62726000.0,62800000.0,6.50745023
2021-04-26 16:30:00,62803000.0,62806000.0,62771000.0,62799000.0,8.36726368
2021-04-26 16:31:00,62800000.0,62810000.0,62750000.0,62802000.0,4.71224402
2021-04-26 16:32:00,62803000.0,62860000.0,62801000.0,62860000.0,3.33050412
2021-04-26 16:33:00,62821000.0,62886000.0,62820000.0,62860000.0,8.09444372
2021-04-26 16:34:00,62888000.0,62969000.0,62863000.0,62969000.0,15.01333478
2021-04-26 16:35:00,62961000.0,63088000.0,62961000.0,63074000.0,38.86992995
2021-04-26 16:36:00,63079000.0,63090000.0,62988000.0,62988000.0,10.11087587
2021-04-26 16:37:00,62994000.0,63048000.0,62860000.0,62906000.0,10.8554897
2021-04-26 16:38:00,62906000.0,62908000.0,62860000.0,62874000.0,3.54207257
2021-04-26 16:39:00,62874000.0,62889000.0,62863000.0,62865000.0,3.16488716
2021-04-26 16:40:00,62864000.0,62867000.0,62800000.0,62827000.0,7.49257718
2021-04-26 16:41:00,62831000.0,62864000.0,62800000.0,62856000.0,5.9426876
2021-04-26 16:42:00,62854000.0,62950000.0,62854000.0,62949000.0,5.69817202
2021-04-26 16:43:00,62949000.0,63048000.0,62929000.0,63000000.0,8.9908209
2021-04-26 16:44:00,63048000.0,63059000.0,62931000.0,62980000.0,8.41118268
2021-04-26 16:45:00,63000000.0,63000000.0,62979000.0,62980000.0,4.78615146
2021-04-26 16:46:00,62980000.0,62980000.0,62927000.0,62948000.0,1.75987601
2021-04-26 16:47:00,62948000.0,63000000.0,62948000.0,62993000.0,4.65433287
2021-04-26 16:48:00,62997000.0,62999000.0,62966000.0,62992000.0,4.73896692
2021-04-26 16:49:00,62992000.0,62993000.0,62951000.0,62964000.0,5.01570049
2021-04-26 16:50:00,62964000.0,62970000.0,62900000.0,62913000.0,4.35809788
2021-04-26 16:51:00,62913000.0,62926000.0,62830000.0,62838000.0,5.85485715
2021-04-26 16:52:00,62839000.0,62900000.0,62838000.0,62868000.0,3.30155964
2021-04-26 16:53:00,62868000.0,62972000.0,62868000.0,62927000.0,4.90100326
2021-04-26 16:54:00,62927000.0,62971000.0,62880000.0,62898000.0,4.09777234
2021-04-26 16:55:00,62898000.0,62899000.0,62839000.0,62840000.0,5.23605615
2021-04-26 16:56:00,62839000.0,62850000.0,62800000.0,62840000.0,5.6840269
2021-04-26 16:57:00,62840000.0,62934000.0,62817000.0,62856000.0,6.32346164
2021-04-26 16:58:00,62851000.0,62900000.0,62851000.0,62859000.0,1.60746823
2021-04-26 16:59:00,62859000.0,62902000.0,62859000.0,62902000.0,4.57385434
2021-04-26 17:00:00,62895000.0,62958000.0,62861000.0,62948000.0,7.50068197
2021-04-26 17:01:00,62935000.0,62950000.0,62857000.0,62857000.0,7.98999893
2021-04-26 17:02:00,62850000.0,62854000.0,62799000.0,62812000.0,8.47627474
2021-04-26 17:03:00,62812000.0,62839000.0,62800000.0,62825000.0,6.78663883
2021-04-26 17:04:00,62825000.0,62838000.0,62810000.0,62825000.0,1.93610463
